CustomerID,ProductID,SalesOrderID,OrderDate,LineTotal
14159,878,68281,2008-04-15,21.98
14160,752,45477,2006-02-23,3578.27
14160,781,59410,2007-12-06,2319.99
14160,878,59410,2007-12-06,21.98
14160,711,59410,2007-12-06,34.99
14160,998,68083,2008-04-11,539.99
14160,922,68083,2008-04-11,3.99
14161,750,45364,2006-02-04,3578.27
14161,779,59838,2007-12-12,2319.99
14161,871,59838,2007-12-12,9.99
14161,870,59838,2007-12-12,4.99
14161,708,59838,2007-12-12,34.99
14162,752,45400,2006-02-10,3578.27
14162,782,59906,2007-12-13,2294.99
14162,860,59906,2007-12-13,24.49
14162,878,59906,2007-12-13,21.98
14162,999,73496,2008-06-21,539.99
14163,749,45455,2006-02-19,3578.27
14163,782,59835,2007-12-12,2294.99
14163,871,59835,2007-12-12,9.99
14163,999,72354,2008-06-06,539.99
14163,931,72354,2008-06-06,21.49
14164,751,45426,2006-02-13,3578.27
14164,782,59407,2007-12-06,2294.99
14164,870,59407,2007-12-06,4.99
14164,871,59407,2007-12-06,9.99
14164,708,59407,2007-12-06,34.99
14165,753,44432,2005-10-21,3578.27
14165,783,67976,2008-04-10,2294.99
14165,930,67976,2008-04-10,35.0
14166,878,52749,2007-08-18,21.98
14167,751,45432,2006-02-14,3578.27
14167,983,63767,2008-02-08,769.49
14167,713,63767,2008-02-08,49.99
14168,878,75019,2008-07-28,21.98
14168,871,75019,2008-07-28,9.99
14168,870,75019,2008-07-28,4.99
14169,791,47198,2006-08-16,2443.35
14169,981,64467,2008-02-19,769.49
14170,791,47497,2006-09-08,2443.35
14170,983,63368,2008-02-02,769.49
14170,867,63368,2008-02-02,69.99
14171,751,45393,2006-02-08,3578.27
14171,782,60123,2007-12-16,2294.99
14171,930,60123,2007-12-16,35.0
14171,921,60123,2007-12-16,4.99
14171,864,60123,2007-12-16,63.5
14171,977,72948,2008-06-14,539.99
14171,870,72948,2008-06-14,4.99
14171,872,72948,2008-06-14,8.99
14172,934,55947,2007-10-11,28.99
14172,923,55947,2007-10-11,4.99
14172,873,55947,2007-10-11,2.29
14172,871,66612,2008-03-21,9.99
14173,933,58612,2007-11-26,32.6
14173,922,58612,2007-11-26,3.99
14174,922,53159,2007-08-26,3.99
14174,933,53159,2007-08-26,32.6
14175,871,64419,2008-02-18,9.99
14175,880,64419,2008-02-18,54.99
14175,711,64419,2008-02-18,34.99
14175,712,64419,2008-02-18,8.99
14175,934,74646,2008-07-16,28.99
14176,922,59857,2007-12-12,3.99
14176,933,59857,2007-12-12,32.6
14176,707,59857,2007-12-12,34.99
14177,922,72610,2008-06-10,3.99
14177,933,72610,2008-06-10,32.6
14177,873,72610,2008-06-10,2.29
14178,933,71447,2008-05-27,32.6
14178,922,71447,2008-05-27,3.99
14179,922,74676,2008-07-17,3.99
14179,933,74676,2008-07-17,32.6
14180,933,57720,2007-11-10,32.6
14181,753,45483,2006-02-24,3578.27
14181,968,51687,2007-07-31,2384.07
14181,707,51687,2007-07-31,34.99
14181,712,51687,2007-07-31,8.99
14182,933,65589,2008-03-05,32.6
14183,749,44375,2005-10-11,3578.27
14183,784,60320,2007-12-19,2294.99
14183,880,60320,2007-12-19,54.99
14183,968,62927,2008-01-28,2384.07
14184,934,55650,2007-10-06,28.99
14184,923,55650,2007-10-06,4.99
14184,873,55650,2007-10-06,2.29
14184,870,63039,2008-01-30,4.99
14185,795,47571,2006-09-18,2181.5625
14185,783,61095,2007-12-31,2294.99
14185,871,61095,2007-12-31,9.99
14185,870,61095,2007-12-31,4.99
14185,708,61095,2007-12-31,34.99
14185,957,61366,2008-01-02,2384.07
14185,870,61366,2008-01-02,4.99
14185,872,61366,2008-01-02,8.99
14185,880,61366,2008-01-02,54.99
14185,793,63298,2008-02-01,2443.35
14186,790,47595,2006-09-21,2443.35
14186,779,60321,2007-12-19,2319.99
14186,876,60321,2007-12-19,120.0
14186,955,62871,2008-01-27,2384.07
14186,872,62871,2008-01-27,8.99
14186,870,62871,2008-01-27,4.99
14186,711,62871,2008-01-27,34.99
14186,795,64068,2008-02-13,2443.35
14187,922,72537,2008-06-09,3.99
14188,933,62499,2008-01-21,32.6
14189,749,45449,2006-02-17,3578.27
14189,957,51658,2007-07-29,2384.07
14189,708,51658,2007-07-29,34.99
14190,933,62262,2008-01-17,32.6
14191,752,44381,2005-10-12,3578.27
14191,784,60631,2007-12-24,2294.99
14191,711,60631,2007-12-24,34.99
14191,712,60631,2007-12-24,8.99
14192,796,47601,2006-09-22,2181.5625
14192,780,60562,2007-12-23,2319.99
14192,870,60562,2007-12-23,4.99
14192,871,60562,2007-12-23,9.99
14192,707,60562,2007-12-23,34.99
14192,956,61583,2008-01-06,2384.07
14192,934,61583,2008-01-06,28.99
14192,793,63505,2008-02-04,2443.35
14193,933,58507,2007-11-24,32.6
14194,934,54350,2007-09-14,28.99
14194,923,54350,2007-09-14,4.99
14194,707,54350,2007-09-14,34.99
14194,871,67179,2008-03-30,9.99
14194,870,67179,2008-03-30,4.99
14195,749,44439,2005-10-23,3578.27
14195,782,60453,2007-12-21,2294.99
14195,871,60453,2007-12-21,9.99
14195,870,60453,2007-12-21,4.99
14195,707,60453,2007-12-21,34.99
14196,871,56171,2007-10-15,9.99
14196,870,56171,2007-10-15,4.99
14196,884,56171,2007-10-15,53.99
14196,934,74499,2008-07-11,28.99
14197,933,67994,2008-04-10,32.6
14197,716,67994,2008-04-10,49.99
14198,751,45440,2006-02-15,3578.27
14198,967,51454,2007-07-17,2384.07
14198,872,51454,2007-07-17,8.99
14198,870,51454,2007-07-17,4.99
14198,707,51454,2007-07-17,34.99
14199,871,59372,2007-12-05,9.99
14199,870,59372,2007-12-05,4.99
14199,708,59372,2007-12-05,34.99
14199,923,64881,2008-02-25,4.99
14200,794,47511,2006-09-10,2181.5625
14200,779,59579,2007-12-08,2319.99
14200,870,59579,2007-12-08,4.99
14200,871,59579,2007-12-08,9.99
14200,955,64842,2008-02-24,2384.07
14200,934,64842,2008-02-24,28.99
14200,923,64842,2008-02-24,4.99
14200,707,64842,2008-02-24,34.99
14201,933,70783,2008-05-17,32.6
14202,933,56931,2007-10-30,32.6
14203,793,47463,2006-09-02,2181.5625
14203,782,59709,2007-12-10,2294.99
14203,921,59709,2007-12-10,4.99
14203,930,59709,2007-12-10,35.0
14203,711,59709,2007-12-10,34.99
14203,714,59709,2007-12-10,49.99
14203,794,65462,2008-03-03,2443.35
14204,922,51904,2007-08-01,3.99
14204,933,51904,2007-08-01,32.6
14205,933,54686,2007-09-20,32.6
14206,922,74524,2008-07-12,3.99
14206,933,74524,2008-07-12,32.6
14207,753,45775,2006-03-31,3578.27
14207,968,53449,2007-08-31,2384.07
14207,711,53449,2007-08-31,34.99
14207,781,60318,2007-12-19,2319.99
14208,934,52310,2007-08-09,28.99
14208,923,52310,2007-08-09,4.99
14208,860,52310,2007-08-09,24.49
14208,870,62365,2008-01-19,4.99
14208,871,62365,2008-01-19,9.99
14209,923,53076,2007-08-25,4.99
14209,928,68684,2008-04-21,24.99
14209,921,68684,2008-04-21,4.99
14210,781,49298,2007-02-13,2071.4196
14210,970,57368,2007-11-03,1214.85
14210,780,65144,2008-02-29,2319.99
14210,871,65144,2008-02-29,9.99
14211,783,49253,2007-02-08,2049.0982
14211,712,58837,2007-11-29,8.99
14211,972,58837,2007-11-29,1214.85
14211,781,63679,2008-02-06,2319.99
14211,870,63679,2008-02-06,4.99
14212,928,57793,2007-11-12,24.99
14212,921,57793,2007-11-12,4.99
14212,873,57793,2007-11-12,2.29
14213,713,57543,2007-11-07,49.99
14213,712,57543,2007-11-07,8.99
14213,928,70526,2008-05-14,24.99
14214,784,49314,2007-02-15,2049.0982
14214,953,60377,2007-12-19,1214.85
14214,923,60377,2007-12-19,4.99
14214,934,60377,2007-12-19,28.99
14214,877,60377,2007-12-19,7.95
14215,784,49315,2007-02-15,2049.0982
14215,970,59647,2007-12-08,1214.85
14215,708,59647,2007-12-08,34.99
14215,783,63350,2008-02-01,2294.99
14215,921,63350,2008-02-01,4.99
14215,930,63350,2008-02-01,35.0
14216,782,49254,2007-02-08,2049.0982
14216,971,60316,2007-12-18,1214.85
14216,711,60316,2007-12-18,34.99
14216,779,63538,2008-02-04,2319.99
14217,928,54106,2007-09-10,24.99
14217,921,54106,2007-09-10,4.99
14217,707,54106,2007-09-10,34.99
14217,858,54106,2007-09-10,24.49
14218,784,49346,2007-02-18,2049.0982
14218,970,60761,2007-12-25,1214.85
14218,934,60761,2007-12-25,28.99
14218,923,60761,2007-12-25,4.99
14218,707,60761,2007-12-25,34.99
14218,784,64510,2008-02-19,2294.99
14218,870,64510,2008-02-19,4.99
14219,781,49325,2007-02-16,2071.4196
14219,953,60833,2007-12-26,1214.85
14219,780,65070,2008-02-28,2319.99
14219,921,65070,2008-02-28,4.99
14219,930,65070,2008-02-28,35.0
14219,707,65070,2008-02-28,34.99
14220,779,49283,2007-02-12,2071.4196
14220,972,62283,2008-01-17,1214.85
14220,872,62283,2008-01-17,8.99
14220,870,62283,2008-01-17,4.99
14220,711,62283,2008-01-17,34.99
14220,784,64662,2008-02-21,2294.99
14220,878,64662,2008-02-21,21.98
14221,716,53988,2007-09-08,49.99
14221,928,65091,2008-02-29,24.99
14221,921,65091,2008-02-29,4.99
14222,928,64458,2008-02-19,24.99
14222,921,64458,2008-02-19,4.99
14222,873,64458,2008-02-19,2.29
14223,713,59418,2007-12-06,49.99
14223,928,60326,2007-12-19,24.99
14223,921,60326,2007-12-19,4.99
14223,878,60326,2007-12-19,21.98
14224,782,49654,2007-03-12,2049.0982
14224,953,62019,2008-01-13,1214.85
14224,708,62019,2008-01-13,34.99
14224,780,63481,2008-02-03,2319.99
14225,782,49580,2007-03-04,2049.0982
14225,784,63937,2008-02-10,2294.99
14225,871,63937,2008-02-10,9.99
14225,972,65020,2008-02-27,1214.85
14226,780,49588,2007-03-05,2071.4196
14226,784,64663,2008-02-21,2294.99
14226,930,64663,2008-02-21,35.0
14226,921,64663,2008-02-21,4.99
14227,715,53357,2007-08-30,49.99
14227,928,72855,2008-06-14,24.99
14227,921,72855,2008-06-14,4.99
14228,715,56968,2007-10-31,49.99
14229,713,58137,2007-11-18,49.99
14230,782,49627,2007-03-09,2049.0982
14230,971,66206,2008-03-14,1214.85
14230,923,66206,2008-03-14,4.99
14230,934,66206,2008-03-14,28.99
14230,707,66206,2008-03-14,34.99
14231,932,52412,2007-08-12,24.99
14231,712,62758,2008-01-26,8.99
14232,716,55336,2007-10-01,49.99
14232,932,57850,2007-11-13,24.99
14233,922,61431,2008-01-04,3.99
14233,932,61431,2008-01-04,24.99
14234,780,49562,2007-03-02,2071.4196
14234,970,65743,2008-03-07,1214.85
14234,708,65743,2008-03-07,34.99
14234,779,66873,2008-03-25,2319.99
14235,779,49775,2007-03-27,2071.4196
14235,783,66064,2008-03-12,2294.99
14235,878,66064,2008-03-12,21.98
14235,871,66064,2008-03-12,9.99
14235,971,68397,2008-04-16,1214.85
14235,872,68397,2008-04-16,8.99
14236,781,49764,2007-03-25,2071.4196
14236,782,67075,2008-03-28,2294.99
14236,930,67075,2008-03-28,35.0
14236,921,67075,2008-03-28,4.99
14236,708,67075,2008-03-28,34.99
14237,922,55817,2007-10-09,3.99
14237,932,55817,2007-10-09,24.99
14237,873,55817,2007-10-09,2.29
14237,714,64005,2008-02-12,49.99
14238,782,49697,2007-03-17,2049.0982
14238,780,65615,2008-03-05,2319.99
14238,871,65615,2008-03-05,9.99
14238,870,65615,2008-03-05,4.99
14238,712,65615,2008-03-05,8.99
14239,801,48125,2006-11-07,1000.4375
14240,799,48256,2006-11-27,1000.4375
14240,781,61018,2007-12-29,2319.99
14240,930,61018,2007-12-29,35.0
14240,921,61018,2007-12-29,4.99
14241,878,63319,2008-02-01,21.98
14241,880,63319,2008-02-01,54.99
14242,797,48552,2006-12-14,1000.4375
14242,781,59382,2007-12-05,2319.99
14242,712,59382,2007-12-05,8.99
14243,878,55769,2007-10-08,21.98
14244,869,56399,2007-10-20,69.99
14244,871,63900,2008-02-10,9.99
14244,870,63900,2008-02-10,4.99
14244,708,63900,2008-02-10,34.99
14245,878,51996,2007-08-03,21.98
14246,878,53746,2007-09-03,21.98
14247,878,74545,2008-07-13,21.98
14247,711,74545,2008-07-13,34.99
14248,878,66975,2008-03-27,21.98
14249,878,59101,2007-12-01,21.98
14249,859,59101,2007-12-01,24.49
14250,878,65421,2008-03-02,21.98
14251,878,70192,2008-05-09,21.98
14252,878,73538,2008-06-22,21.98
14252,715,73538,2008-06-22,49.99
14253,798,48426,2006-12-03,1000.4375
14253,782,59955,2007-12-13,2294.99
14253,930,59955,2007-12-13,35.0
14253,921,59955,2007-12-13,4.99
14254,878,61402,2008-01-03,21.98
14254,711,61402,2008-01-03,34.99
14255,801,48507,2006-12-11,1000.4375
14255,780,59953,2007-12-13,2319.99
14255,707,59953,2007-12-13,34.99
14256,800,48536,2006-12-13,1000.4375
14256,781,59877,2007-12-12,2319.99
14257,865,64559,2008-02-20,63.5
14258,878,74988,2008-07-27,21.98
14258,712,74988,2008-07-27,8.99
14259,783,49733,2007-03-20,2049.0982
14259,983,53966,2007-09-07,769.49
14259,868,53966,2007-09-07,69.99
14260,780,49631,2007-03-09,2071.4196
14260,982,54235,2007-09-12,769.49
14260,869,54235,2007-09-12,69.99
14260,881,54235,2007-09-12,53.99
14261,784,49668,2007-03-13,2049.0982
14261,781,65444,2008-03-02,2319.99
14261,708,65444,2008-03-02,34.99
14261,971,70936,2008-05-19,1214.85
14262,781,49608,2007-03-07,2071.4196
14262,779,65381,2008-03-01,2319.99
14262,930,65381,2008-03-01,35.0
14262,873,65381,2008-03-01,2.29
14263,784,49589,2007-03-05,2049.0982
14263,784,66062,2008-03-12,2294.99
14263,930,66062,2008-03-12,35.0
14263,970,72847,2008-06-13,1214.85
14264,779,49722,2007-03-19,2071.4196
14264,958,51634,2007-07-28,742.35
14264,872,51634,2007-07-28,8.99
14264,780,65671,2008-03-06,2319.99
14264,921,65671,2008-03-06,4.99
14265,928,61388,2008-01-03,24.99
14265,873,61388,2008-01-03,2.29
14265,870,61454,2008-01-04,4.99
14265,871,61454,2008-01-04,9.99
14265,880,61454,2008-01-04,54.99
14265,922,72014,2008-06-02,3.99
14265,932,72014,2008-06-02,24.99
14266,878,53434,2007-08-31,21.98
14267,801,48436,2006-12-04,1000.4375
14267,973,68261,2008-04-14,1700.99
14267,711,68261,2008-04-14,34.99
14268,797,48709,2006-12-29,1000.4375
14268,975,69304,2008-04-29,1700.99
14269,864,66918,2008-03-26,63.5
14270,800,48644,2006-12-23,1000.4375
14270,980,57826,2007-11-12,769.49
14270,878,57826,2007-11-12,21.98
14271,878,54083,2007-09-09,21.98
14272,799,48494,2006-12-10,1000.4375
14272,974,68194,2008-04-13,1700.99
14272,922,68194,2008-04-13,3.99
14272,932,68194,2008-04-13,24.99
14273,878,65831,2008-03-09,21.98
14274,871,56924,2007-10-30,9.99
14274,921,73300,2008-06-19,4.99
14274,930,73300,2008-06-19,35.0
14274,711,73300,2008-06-19,34.99
14275,782,49753,2007-03-23,2049.0982
14275,965,51659,2007-07-29,742.35
14275,872,51659,2007-07-29,8.99
14275,784,67133,2008-03-29,2294.99
14276,782,49641,2007-03-11,2049.0982
14276,960,55812,2007-10-08,742.35
14276,872,55812,2007-10-08,8.99
14276,870,55812,2007-10-08,4.99
14276,707,55812,2007-10-08,34.99
14276,858,55812,2007-10-08,24.49
14276,781,65382,2008-03-01,2319.99
14276,871,65382,2008-03-01,9.99
14277,781,49763,2007-03-25,2071.4196
14277,965,58701,2007-11-27,742.35
14277,882,58701,2007-11-27,53.99
14277,712,58701,2007-11-27,8.99
14278,922,62398,2008-01-20,3.99
14278,932,62398,2008-01-20,24.99
14278,866,62398,2008-01-20,63.5
14278,707,62398,2008-01-20,34.99
14279,783,49634,2007-03-10,2049.0982
14279,959,58414,2007-11-22,742.35
14279,875,58414,2007-11-22,8.99
14279,783,67004,2008-03-27,2294.99
14279,930,67004,2008-03-27,35.0
14280,878,56510,2007-10-22,21.98
14281,783,57669,2007-11-09,2294.99
14281,878,57669,2007-11-09,21.98
14281,874,57669,2007-11-09,8.99
14281,955,66361,2008-03-17,2384.07
14281,923,66361,2008-03-17,4.99
14282,930,54018,2007-09-08,35.0
14282,921,54018,2007-09-08,4.99
14282,708,54018,2007-09-08,34.99
14282,882,69178,2008-04-28,53.99
14282,871,70619,2008-05-15,9.99
14282,928,73734,2008-06-25,24.99
14282,873,73734,2008-06-25,2.29
14283,800,48645,2006-12-23,1000.4375
14283,981,58523,2007-11-24,769.49
14284,799,48525,2006-12-12,1000.4375
14285,798,48403,2006-12-01,1000.4375
14285,980,57623,2007-11-08,769.49
14286,783,49805,2007-03-30,2049.0982
14286,964,57369,2007-11-03,742.35
14286,870,57369,2007-11-03,4.99
14286,872,57369,2007-11-03,8.99
14286,882,57369,2007-11-03,53.99
14287,784,49666,2007-03-13,2049.0982
14287,961,60763,2007-12-25,742.35
14287,783,65383,2008-03-01,2294.99
14288,798,48413,2006-12-02,1000.4375
14288,780,60362,2007-12-19,2319.99
14288,712,60362,2007-12-19,8.99
14289,801,48427,2006-12-03,1000.4375
14289,782,60018,2007-12-14,2294.99
14289,878,60018,2007-12-14,21.98
14289,708,60018,2007-12-14,34.99
14290,800,48978,2007-01-23,1000.4375
14290,779,60736,2007-12-25,2319.99
14290,878,60736,2007-12-25,21.98
14291,871,51940,2007-08-02,9.99
14291,870,51940,2007-08-02,4.99
14291,708,51940,2007-08-02,34.99
14291,868,60273,2007-12-18,69.99
14291,921,64347,2008-02-17,4.99
14291,930,64347,2008-02-17,35.0
14292,800,48967,2007-01-22,1000.4375
14292,784,60930,2007-12-28,2294.99
14292,878,60930,2007-12-28,21.98
14293,878,64487,2008-02-19,21.98
14294,878,56776,2007-10-27,21.98
14294,711,56776,2007-10-27,34.99
14295,878,58800,2007-11-29,21.98
14296,878,58801,2007-11-29,21.98
14296,871,58801,2007-11-29,9.99
14296,870,58801,2007-11-29,4.99
14297,799,48932,2007-01-17,1000.4375
14297,783,61075,2007-12-30,2294.99
14297,930,61075,2007-12-30,35.0
14298,798,48923,2007-01-16,1000.4375
14298,779,60604,2007-12-23,2319.99
14298,930,60604,2007-12-23,35.0
14298,873,60604,2007-12-23,2.29
14299,781,49642,2007-03-11,2071.4196
14299,960,60894,2007-12-27,742.35
14300,779,49709,2007-03-18,2071.4196
14300,978,62816,2008-01-26,742.35
14300,879,62816,2008-01-26,159.0
14300,783,67249,2008-03-31,2294.99
14300,930,67249,2008-03-31,35.0
14300,921,67249,2008-03-31,4.99
14301,781,49587,2007-03-05,2071.4196
14301,978,62469,2008-01-20,742.35
14301,874,62469,2008-01-20,8.99
14302,780,49553,2007-03-01,2071.4196
14302,964,62393,2008-01-19,742.35
14302,782,66137,2008-03-13,2294.99
14302,878,66137,2008-03-13,21.98
14303,783,49754,2007-03-23,2049.0982
14303,982,55664,2007-10-06,769.49
14303,878,55664,2007-10-06,21.98
14303,884,55664,2007-10-06,53.99
14304,784,49806,2007-03-30,2049.0982
14304,980,55797,2007-10-08,769.49
14304,958,68885,2008-04-23,742.35
14305,784,49755,2007-03-23,2049.0982
14305,982,58762,2007-11-28,769.49
14305,929,58762,2007-11-28,29.99
14305,921,58762,2007-11-28,4.99
14305,873,58762,2007-11-28,2.29
14306,779,49618,2007-03-08,2071.4196
14306,980,57292,2007-11-02,769.49
14306,929,57292,2007-11-02,29.99
14306,921,57292,2007-11-02,4.99
14307,879,52975,2007-08-23,159.0
14307,923,56071,2007-10-14,4.99
14307,928,62160,2008-01-16,24.99
14307,921,62160,2008-01-16,4.99
14308,784,49710,2007-03-18,2049.0982
14308,978,62155,2008-01-15,742.35
14308,872,62155,2008-01-15,8.99
14308,870,62155,2008-01-15,4.99
14308,781,65856,2008-03-09,2319.99
14309,714,53294,2007-08-29,49.99
14309,859,53294,2007-08-29,24.49
14310,780,49740,2007-03-21,2071.4196
14310,961,64853,2008-02-24,742.35
14310,872,64853,2008-02-24,8.99
14310,870,64853,2008-02-24,4.99
14310,877,64853,2008-02-24,7.95
14310,783,66417,2008-03-18,2294.99
14310,871,66417,2008-03-18,9.99
14311,714,53928,2007-09-07,49.99
14311,859,53928,2007-09-07,24.49
14311,932,64000,2008-02-12,24.99
14311,922,64000,2008-02-12,3.99
14312,923,52932,2007-08-22,4.99
14312,873,52932,2007-08-22,2.29
14312,879,54597,2007-09-19,159.0
14313,866,63892,2008-02-10,63.5
14313,880,63892,2008-02-10,54.99
14313,932,64953,2008-02-27,24.99
14313,922,64953,2008-02-27,3.99
14313,708,64953,2008-02-27,34.99
14314,714,60526,2007-12-22,49.99
14314,712,60526,2007-12-22,8.99
14314,932,63884,2008-02-10,24.99
14314,922,63884,2008-02-10,3.99
14315,716,56606,2007-10-24,49.99
14315,858,56606,2007-10-24,24.49
14315,932,67767,2008-04-07,24.99
14315,873,67767,2008-04-07,2.29
14316,782,49570,2007-03-03,2049.0982
14316,981,59629,2007-12-08,769.49
14316,711,59629,2007-12-08,34.99
14316,883,59629,2007-12-08,53.99
14316,962,69158,2008-04-27,742.35
14316,934,69158,2008-04-27,28.99
14316,923,69158,2008-04-27,4.99
14316,708,69158,2008-04-27,34.99
14317,716,52292,2007-08-09,49.99
14317,932,70314,2008-05-11,24.99
14317,922,70314,2008-05-11,3.99
14318,922,54196,2007-09-12,3.99
14318,932,54196,2007-09-12,24.99
14318,707,54196,2007-09-12,34.99
14318,716,64902,2008-02-26,49.99
14319,716,61321,2008-01-02,49.99
14319,860,61321,2008-01-02,24.49
14319,922,72359,2008-06-07,3.99
14319,932,72359,2008-06-07,24.99
14320,714,62349,2008-01-19,49.99
14320,932,66569,2008-03-21,24.99
14320,922,66569,2008-03-21,3.99
14320,876,66569,2008-03-21,120.0
14321,932,70753,2008-05-17,24.99
14321,873,70753,2008-05-17,2.29
14322,782,49579,2007-03-04,2049.0982
14322,781,65442,2008-03-02,2319.99
14323,781,49696,2007-03-17,2071.4196
14323,780,65496,2008-03-03,2319.99
14323,930,65496,2008-03-03,35.0
14323,878,65496,2008-03-03,21.98
14323,873,65496,2008-03-03,2.29
14324,784,49619,2007-03-08,2049.0982
14324,958,65949,2008-03-10,742.35
14324,711,65949,2008-03-10,34.99
14325,784,49784,2007-03-28,2049.0982
14325,784,67074,2008-03-28,2294.99
14325,873,67074,2008-03-28,2.29
14325,965,68677,2008-04-20,742.35
14325,872,68677,2008-04-20,8.99
14326,781,49620,2007-03-08,2071.4196
14326,782,66930,2008-03-26,2294.99
14326,878,66930,2008-03-26,21.98
14326,883,66930,2008-03-26,53.99
14326,964,68341,2008-04-15,742.35
14326,872,68341,2008-04-15,8.99
14327,878,71057,2008-05-21,21.98
14327,873,71057,2008-05-21,2.29
14328,871,53149,2007-08-26,9.99
14328,870,53149,2007-08-26,4.99
14328,707,53149,2007-08-26,34.99
14328,712,54986,2007-09-26,8.99
14328,883,54986,2007-09-26,53.99
14328,921,55431,2007-10-02,4.99
14328,930,55431,2007-10-02,35.0
14328,873,55431,2007-10-02,2.29
14328,921,66386,2008-03-18,4.99
14328,928,66386,2008-03-18,24.99
14328,859,66386,2008-03-18,24.49
14328,711,66386,2008-03-18,34.99
14329,878,51913,2007-08-01,21.98
14329,870,51913,2007-08-01,4.99
14329,871,51913,2007-08-01,9.99
14330,981,57998,2007-11-15,769.49
14330,929,57998,2007-11-15,29.99
14330,921,57998,2007-11-15,4.99
14331,878,66917,2008-03-26,21.98
14332,930,59615,2007-12-08,35.0
14332,871,59668,2007-12-09,9.99
14332,921,64627,2008-02-21,4.99
14332,928,64627,2008-02-21,24.99
14333,878,71661,2008-05-30,21.98
14333,708,71661,2008-05-30,34.99
14334,800,48996,2007-01-25,1000.4375
14334,980,57888,2007-11-13,769.49
14334,868,57888,2007-11-13,69.99
14335,799,48797,2007-01-01,1000.4375
14335,980,58885,2007-11-30,769.49
14336,798,48847,2007-01-07,1000.4375
14336,982,57999,2007-11-15,769.49
14336,869,57999,2007-11-15,69.99
14337,800,49212,2007-02-04,1000.4375
14337,981,57938,2007-11-14,769.49
14337,929,57938,2007-11-14,29.99
14337,921,57938,2007-11-14,4.99
14338,983,58176,2007-11-18,769.49
14338,921,58176,2007-11-18,4.99
14338,929,58176,2007-11-18,29.99
14338,878,58176,2007-11-18,21.98
14339,878,52653,2007-08-16,21.98
14339,871,52653,2007-08-16,9.99
14339,870,52653,2007-08-16,4.99
14340,878,74398,2008-07-08,21.98
14341,930,61897,2008-01-11,35.0
14341,921,61897,2008-01-11,4.99
14341,878,61897,2008-01-11,21.98
14341,716,61897,2008-01-11,49.99
14341,922,66037,2008-03-12,3.99
14341,932,66037,2008-03-12,24.99
14341,873,66037,2008-03-12,2.29
14341,877,66037,2008-03-12,7.95
14341,870,68567,2008-04-19,4.99
14341,871,68567,2008-04-19,9.99
14341,712,68567,2008-04-19,8.99
14342,800,49178,2007-02-01,1000.4375
14342,982,58332,2007-11-21,769.49
14343,799,49359,2007-02-19,1000.4375
14343,983,57286,2007-11-02,769.49
14344,932,56431,2007-10-21,24.99
14344,922,56431,2007-10-21,3.99
14344,711,56431,2007-10-21,34.99
14344,884,73653,2008-06-24,53.99
14345,782,49571,2007-03-03,2049.0982
14345,980,59981,2007-12-13,769.49
14345,875,59981,2007-12-13,8.99
14345,869,59981,2007-12-13,69.99
14346,781,49807,2007-03-30,2071.4196
14346,980,62230,2008-01-16,769.49
14347,781,49767,2007-03-26,2071.4196
14347,983,62282,2008-01-17,769.49
14347,860,62282,2008-01-17,24.49
14348,779,49621,2007-03-08,2071.4196
14348,983,62692,2008-01-24,769.49
14348,868,62692,2008-01-24,69.99
14348,860,62692,2008-01-24,24.49
14349,878,66174,2008-03-14,21.98
14350,878,66603,2008-03-21,21.98
14350,871,66603,2008-03-21,9.99
14350,870,66603,2008-03-21,4.99
14351,878,54742,2007-09-21,21.98
14352,878,61882,2008-01-11,21.98
14353,930,54510,2007-09-17,35.0
14353,921,54510,2007-09-17,4.99
14353,707,54510,2007-09-17,34.99
14353,933,55405,2007-10-02,32.6
14353,922,55405,2007-10-02,3.99
14353,873,55405,2007-10-02,2.29
14354,801,49420,2007-02-25,1000.4375
14354,974,69716,2008-05-02,1700.99
14355,797,49317,2007-02-15,1000.4375
14355,983,57997,2007-11-15,769.49
14356,801,49407,2007-02-24,1000.4375
14356,782,59625,2007-12-08,2294.99
14356,878,59625,2007-12-08,21.98
14357,797,49434,2007-02-27,1000.4375
14357,782,59954,2007-12-13,2294.99
14357,930,59954,2007-12-13,35.0
14357,921,59954,2007-12-13,4.99
14358,878,63027,2008-01-30,21.98
14358,871,63027,2008-01-30,9.99
14358,712,63027,2008-01-30,8.99
14359,869,52543,2007-08-14,69.99
14359,874,52543,2007-08-14,8.99
14359,930,68437,2008-04-17,35.0
14359,921,68437,2008-04-17,4.99
14359,873,68437,2008-04-17,2.29
14359,871,70774,2008-05-17,9.99
14360,878,69047,2008-04-26,21.98
14361,878,74434,2008-07-09,21.98
14361,708,74434,2008-07-09,34.99
14362,798,49300,2007-02-13,1000.4375
14362,982,57937,2007-11-14,769.49
14362,878,57937,2007-11-14,21.98
14363,870,56975,2007-10-31,4.99
14363,871,56975,2007-10-31,9.99
14363,933,68696,2008-04-21,32.6
14363,922,68696,2008-04-21,3.99
14363,873,68696,2008-04-21,2.29
14363,930,70978,2008-05-20,35.0
14363,921,70978,2008-05-20,4.99
14364,797,49309,2007-02-14,1000.4375
14364,982,60230,2007-12-17,769.49
14364,868,60230,2007-12-17,69.99
14365,797,49179,2007-02-01,1000.4375
14365,981,61010,2007-12-29,769.49
14366,800,49723,2007-03-19,1000.4375
14366,982,61011,2007-12-29,769.49
